trace_id,event_type,project_or_entity_name,capacity_mw,county_or_region,before_after,from_snapshot_id,to_snapshot_id,source_file_hash_before,source_file_hash_after,source_url,confidence,materiality_score,is_hard_alert,is_ambiguous,explanation
chg_d9c26563cadd4a47,target_cod_delayed,Midlothian Unit 2 repower,18.0,Ellis,"{""target_cod"": {""after"": ""2027-06-03"", ""before"": ""2026-12-03"", ""delta_days"": 182}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 182 days, above the 90-day threshold."
chg_e34a627d21714cd1,target_cod_delayed,Midlothian Unit 3 repower,18.0,Ellis,"{""target_cod"": {""after"": ""2027-06-03"", ""before"": ""2026-12-03"", ""delta_days"": 182}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 182 days, above the 90-day threshold."
chg_1b9cd46a3cb24fa8,removed_project,BRP Pollux BESS,163.42,Bosque,"{""before_project_name"": ""BRP Pollux BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.1331,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_ea01745cedd74f54,removed_project,Windmill Ridge Storage,151.4,Brazoria,"{""before_project_name"": ""Windmill Ridge Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.8013,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_88e5bef638ab4609,removed_project,McGee Storage,151.39,Henderson,"{""before_project_name"": ""McGee Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.801,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_dbc34535ecec4b0a,removed_project,Rocky Point BESS,150.96,Coke,"{""before_project_name"": ""Rocky Point BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.7886,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_15fa3b6a50294581,removed_project,Wizard BESS,150.82,Galveston,"{""before_project_name"": ""Wizard BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.7846,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_a6326ab9fc054e41,removed_project,Thunderbird Valley Storage,150.39,Young,"{""before_project_name"": ""Thunderbird Valley Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.7722,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_bfb5dfc6639443df,removed_project,Cherry Sage Storage 1 SLF,150.28,Concho,"{""before_project_name"": ""Cherry Sage Storage 1 SLF""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.769,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_72a3605542024e1e,removed_project,Starling Solar,144.0,Gonzales,"{""before_project_name"": ""Starling Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.5836,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_5312e8b547824f7f,target_cod_delayed,Graphic Packaging Gas,43.36,Mclennan,"{""target_cod"": {""after"": ""2026-07-11"", ""before"": ""2026-04-07"", ""delta_days"": 95}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,56.3709,True,False,"Target COD moved later by 95 days, above the 90-day threshold."
chg_b3807b0af37c4944,removed_project,Benitoite Storage,125.65,Van Zandt,"{""before_project_name"": ""Benitoite Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.9916,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_7ecaf5493d314f4e,removed_project,Zodiac Storage,125.58,Val Verde,"{""before_project_name"": ""Zodiac Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.9892,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_1bf52b64297a4f28,removed_project,Arnold Hills Storage,122.5,Henderson,"{""before_project_name"": ""Arnold Hills Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.8814,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_b3d8452702e14078,status_changed,Dove Run Solar,120.86,Duval,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,55.8228,True,False,Status changed from Active to Suspended.
chg_a0f2742213174308,status_changed,Sun Cactus Solar,120.63,Duval,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,55.8146,True,False,Status changed from Active to Suspended.
chg_a3884a935f314e04,removed_project,Pradera Solar,118.0,Webb,"{""before_project_name"": ""Pradera Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.7188,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_4cc435fb91374cd0,removed_project,Rockpile Storage,104.0,Frio,"{""before_project_name"": ""Rockpile Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.1703,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_9261834917ad4d21,removed_project,Remy Jade III Power Station,102.0,Harris,"{""before_project_name"": ""Remy Jade III Power Station""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.086,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_c58e88c9b268486c,removed_project,Glory Bee Storage,101.0,Erath,"{""before_project_name"": ""Glory Bee Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,55.0432,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_35f2f728011e4b6e,completed_project,Beck_Road BESS1,9.99,Bexar,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,54.9957,True,False,Latest snapshot reports the project status as Completed.
chg_b53a1e56af73405c,completed_project,Cedarvale Gas,9.9,Ward,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,54.9564,True,False,Latest snapshot reports the project status as Completed.
chg_e572a614055745c8,status_changed,Leitrim 1 Solar,98.44,Hill,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,54.9317,True,False,Status changed from Active to Suspended.
chg_d207b2879aca4efa,completed_project,Utopia BESS,9.8,Bandera,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,54.9123,True,False,Latest snapshot reports the project status as Completed.
chg_b19e4d16a4cd46dc,target_cod_accelerated,Cattle Drive Solar,307.0,Crane,"{""target_cod"": {""after"": ""2029-03-21"", ""before"": ""2031-03-21"", ""delta_days"": -730}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,54.8714,True,False,"Target COD moved earlier by 730 days, above the 90-day threshold."
chg_bac306b8d53d4bb9,target_cod_delayed,CPS Energy AvR1CT2 Rotor Replacement,23.2,Bexar,"{""target_cod"": {""after"": ""2026-08-05"", ""before"": ""2026-03-28"", ""delta_days"": 130}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,53.6549,True,False,"Target COD moved later by 130 days, above the 90-day threshold."
chg_29fb117946ad4260,removed_project,Kildare,70.0,Jackson,"{""before_project_name"": ""Kildare""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,53.451,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
